[02:24:31] [main/INFO]: ModLauncher running: args [--username, hugoo_669, --version, forge-47.3.0, --gameDir, C:\Users\Omar\curseforge\minecraft\Instances\survie moddée, --assetsDir, C:\Users\Omar\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, f54c362d5b61496e9cf8d9952f70db84, --accessToken, ????????, --clientId, ZTM4ZDk1M2UtN2VhNC00OGE0LWFiMmQtY2ExNjRjNWU1OTI2, --xuid, 2535468356127766, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\Omar\curseforge\minecraft\Install\quickPlay\java\1731201868828.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[02:24:31] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
	at net.minecraft.client.gui.screens.worldselection.WorldSelectionList$WorldListEntry.m_6375_(WorldSelectionList.java:413) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.components.AbstractSelectionList.m_6375_(AbstractSelectionList.java:298) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.components.events.ContainerEventHandler.m_6375_(ContainerEventHandler.java:38) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.MouseHandler.m_168084_(MouseHandler.java:92) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.gui.screens.Screen.m_96579_(Screen.java:437) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.MouseHandler.m_91530_(MouseHandler.java:89) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.MouseHandler.m_168091_(MouseHandler.java:189) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.util.thread.BlockableEventLoop.execute(BlockableEventLoop.java:102) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.MouseHandler.m_91565_(MouseHandler.java:188) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at org.lwjgl.glfw.GLFWMouseButtonCallback$Container.invoke(GLFWMouseButtonCallback.java:81) ~[lwjgl-glfw-3.3.1.jar%23141!/:build 7]
	at bre2el.fpsreducer.handler.glfw.InputEventHandler$MouseButtonEventHandler.invoke(InputEventHandler.java:133) ~[FpsReducer2-forge-1.20-2.5.jar%23438!/:1.20-2.5]
	at org.lwjgl.glfw.GLFWMouseButtonCallbackI.callback(GLFWMouseButtonCallbackI.java:43) ~[lwjgl-glfw-3.3.1.jar%23141!/:build 7]
	at org.lwjgl.system.JNI.invokeV(Native Method) ~[lwjgl-3.3.1.jar%23153!/:build 7]
	at org.lwjgl.glfw.GLFW.glfwWaitEventsTimeout(GLFW.java:3474) ~[lwjgl-glfw-3.3.1.jar%23141!/:build 7]
	at com.mojang.blaze3d.systems.RenderSystem.handler$dee000$handleWaitEventsTimeout(RenderSystem.java:3508) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at com.mojang.blaze3d.systems.RenderSystem.limitDisplayFPS(RenderSystem.java) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.Minecraft.m_91383_(Minecraft.java:1173) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.Minecraft.m_91374_(Minecraft.java:718) ~[client-1.20.1-20230612.114412-srg.jar%23554!/:?]
	at net.minecraft.client.main.Main.main(Main.java:218) ~[forge-47.3.0.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:568) ~[?:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.runTarget(CommonLaunchHandler.java:111) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonLaunchHandler.clientService(CommonLaunchHandler.java:99) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at net.minecraftforge.fml.loading.targets.CommonClientLaunchHandler.lambda$makeService$0(CommonClientLaunchHandler.java:25) ~[fmlloader-1.20.1-47.3.0.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:30) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:53) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:71) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:108) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:78) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:26) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.BootstrapLaunchConsumer.accept(BootstrapLaunchConsumer.java:23) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.bootstraplauncher.BootstrapLauncher.main(BootstrapLauncher.java:141) ~[bootstraplauncher-1.1.2.jar:?]
[02:25:58] [Render thread/WARN]: Could not decode GlobalLootModifier with json id nethersdelight:chopping_string - error: Unknown type 'minecraft:alternative'
[02:25:58] [Render thread/INFO]: Loaded 100 chiseling recipes
[02:25:58] [Render thread/INFO]: Loaded 27 flute songs
[02:25:58] [Render thread/INFO]: Loaded 9 Stalactite configs!
[02:25:58] [Render thread/INFO]: Loading data...
[02:25:59] [Render thread/INFO]: Done.
[02:25:59] [Render thread/INFO]: storagenetwork has registered com.lothrazar.storagenetwork.block.request.ContainerNetworkCraftingTable for CraftingTweaks via data pack
[02:25:59] [Render thread/INFO]: Data loader for eio_soul/spawner loaded 73 jsons
[02:25:59] [Render thread/INFO]: Data loader for eio_soul/engine loaded 5 jsons
[02:25:59] [Render thread/INFO]: Beginning load of custom recipes for colony workers
[02:25:59] [Render thread/INFO]: Loaded 164 recipes for 16 crafters
[02:25:59] [Render thread/INFO]: Beginning load of research for University.
[02:25:59] [Render thread/INFO]: Loaded 201 recipes for 4 research branches
[02:25:59] [Render thread/INFO]: Loading quests from data
[02:25:59] [Render thread/INFO]: Finished loading quests from data
[02:25:59] [Render thread/WARN]: Read 1499 items with their nbt keys for compatibility.
[02:25:59] [Render thread/INFO]: Registered 0 gear_sets.
[02:26:00] [Render thread/INFO]: Finished additional setup in 25 ms
[02:26:00] [Render thread/INFO]: Applied 7 data villager trades
[02:26:00] [Render thread/INFO]: Cleared non-static resources for pack supplementaries:generated_pack in: 0 ms
[02:26:00] [Render thread/INFO]: Loaded cucumber-tags.json in 8 ms
[02:26:00] [Render thread/INFO]: Recipe ingredient caching done in 0 ms
[02:26:00] [Render thread/INFO]: [ETF]: emissive suffixes loaded: {_e}.
[02:26:01] [Server thread/INFO]: Starting integrated minecraft server version 1.20.1
[02:26:01] [Server thread/INFO]: Generating keypair
[02:26:01] [Server thread/INFO]: Loading server config for enchantinginfuser
[02:26:01] [Server thread/INFO]: Loaded Create Ore Excavation config file createoreexcavation-server.toml
[02:26:01] [Server thread/INFO]: loaded team data: 1 known players, 1 teams total
[02:26:01] [Server thread/INFO]: Initialized TerraBlender biomes for level stem minecraft:the_nether
[02:26:02] [Server thread/INFO]: Initialized TerraBlender biomes for level stem minecraft:overworld
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:02] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[02:26:04] [Render thread/INFO]: Préparation de la zone d'apparition : 0 %
[02:26:04] [Render thread/INFO]: Préparation de la zone d'apparition : 0 %
[02:26:04] [Render thread/INFO]: Préparation de la zone d'apparition : 0 %
[02:26:04] [Render thread/INFO]: Préparation de la zone d'apparition : 0 %
[02:26:04] [Render thread/INFO]: Préparation de la zone d'apparition : 14 %
[02:26:05] [Render thread/INFO]: Préparation de la zone d'apparition : 72 %
[02:26:05] [Render thread/INFO]: Time elapsed: 3040 ms
[02:26:05] [Server thread/INFO]: Successfully initialized permission handler forge:default_handler
[02:26:05] [Server thread/INFO]: RingOfRepair server setup
[02:26:06] [Server thread/INFO]: :3
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.TestPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.AutoCraftingTestPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.InscriberTestPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.P2PTestPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.ItemP2PTestPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.MemoryCardTestPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.PatternProviderLockModePlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.PatternProviderPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.SpatialTestPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.QnbTestPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.GuidebookPlot for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.SubnetPlots for plots
[02:26:06] [Server thread/INFO]: Scanning class appeng.server.testplots.AnnihilationPlaneTests for plots
[02:26:06] [Server thread/INFO]: RingOfAttraction server setup
[02:26:06] [Server thread/INFO]: {iceandfire:fire_dragon_roost=true, iceandfire:fire_lily=true, iceandfire:spawn_dragon_skeleton_fire=true, iceandfire:lightning_dragon_roost=true, iceandfire:spawn_dragon_skeleton_lightning=true, iceandfire:ice_dragon_roost=true, iceandfire:ice_dragon_cave=true, iceandfire:lightning_dragon_cave=true, iceandfire:cyclops_cave=true, iceandfire:spawn_wandering_cyclops=true, iceandfire:spawn_sea_serpent=true, iceandfire:frost_lily=true, iceandfire:hydra_cave=true, iceandfire:lightning_lily=true, iceandfire:pixie_village=true, iceandfire:myrmex_hive_jungle=true, iceandfire:myrmex_hive_desert=true, iceandfire:silver_ore=true, iceandfire:siren_island=true, iceandfire:spawn_dragon_skeleton_ice=true, iceandfire:spawn_stymphalian_bird=true, iceandfire:fire_dragon_cave=true, iceandfire:sapphire_ore=true, iceandfire:spawn_hippocampus=true, iceandfire:spawn_death_worm=true}
[02:26:06] [Server thread/INFO]: {TROLL_S=true, HIPPOGRYPH=true, AMPHITHERE=true, COCKATRICE=true, TROLL_M=true, DREAD_LICH=true, TROLL_F=true}
[02:26:10] [Server thread/INFO]: Finished discovering Ores 112 99
[02:26:10] [Server thread/INFO]: Finished discovering saplings 53
[02:26:10] [Server thread/INFO]: Finished discovering plantables 19
[02:26:10] [Server thread/INFO]: Finished discovering food 209 242
[02:26:10] [Server thread/INFO]: Finished discovering fuel 762
[02:26:10] [Server thread/INFO]: Finished discovering flowers 125
[02:26:10] [Server thread/INFO]: Finished discovering items 16903
[02:26:10] [Server thread/INFO]: Finished discovering lucky oreBlocks 6
[02:26:10] [Server thread/INFO]: Finished discovering recruitment costs
[02:26:10] [Server thread/INFO]: Finished discovering diseases
[02:26:10] [Server thread/INFO]: Finished discovering compostables 648
[02:26:10] [Server thread/WARN]: defineId called for: class net.minecraft.world.entity.TamableAnimal from interface com.hollingsworth.arsnouveau.common.entity.IFollowingSummon
[02:26:11] [Server thread/INFO]: Sending reload packet to clients
[02:26:11] [Server thread/INFO]: Changing view distance to 12, from 10
[02:26:11] [Server thread/INFO]: Changing simulation distance to 9, from 0
[02:26:11] [Render thread/WARN]: Unable to parse the boolean system property 'java.net.preferIPv6Addresses':system - using the default value: false
[02:26:18] [Netty Local Client IO #0/INFO]: Connected to a modded server.
[02:26:18] [Server thread/INFO]: Failed to load default records at C:\Users\Omar\curseforge\minecraft\Instances\survie moddée\config\jecalculation\records.json.
[02:26:18] [Server thread/INFO]: hugoo_669[local:E:11b75dbb] logged in with entity id 495 at (209.77526682618662, 75.0, 4407.12910333277)
[02:26:18] [Render thread/WARN]: WARNING: block Block{minecraft:gold_ore} added to BlockStateRandomizer exceeds max probabiltiy of 1!
[02:26:18] [Render thread/INFO]: Reloading pipeline on dimension change: NamespacedId{namespace='minecraft', name='overworld'} => NamespacedId{namespace='minecraft', name='overworld'}
[02:26:18] [Render thread/INFO]: Destroying pipeline NamespacedId{namespace='minecraft', name='overworld'}
[02:26:18] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='overworld'}
[02:26:18] [Server thread/INFO]: Building books ...
[02:26:18] [Server thread/INFO]: Books built.
[02:26:18] [Render thread/INFO]: Started 10 worker threads
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.RenderSectionManager, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.compile.tasks.ChunkBuilderMeshingTask, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.vertex.format.ChunkMeshFormats, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.vertex.format.ChunkMeshAttribute, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gl.attribute.GlVertexFormat$Builder, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gl.attribute.GlVertexAttributeFormat, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.DefaultChunkRenderer, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.ShaderChunkRenderer, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.compile.ChunkBuildBuffers, which may cause instability.
[02:26:18] [Server thread/INFO]: hugoo_669 a rejoint la partie
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.vertex.builder.ChunkMeshBufferBuilder, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.chunk.compile.buffers.BakedChunkModelBuilder, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [sodiumdynamiclights] are modifying Embeddium class me.jellysquid.mods.sodium.client.model.light.data.LightDataAccess, which may cause instability.
[02:26:18] [Render thread/WARN]: Error loading class: net/caffeinemc/mods/sodium/client/model/light/data/LightDataAccess (java.lang.ClassNotFoundException: net.caffeinemc.mods.sodium.client.model.light.data.LightDataAccess)
[02:26:18] [Render thread/WARN]: Mod(s) [sodiumdynamiclights] are modifying Embeddium class me.jellysquid.mods.sodium.client.model.light.data.ArrayLightDataCache, which may cause instability.
[02:26:18] [Render thread/WARN]: Error loading class: net/caffeinemc/mods/sodium/client/model/light/data/ArrayLightDataCache (java.lang.ClassNotFoundException: net.caffeinemc.mods.sodium.client.model.light.data.ArrayLightDataCache)
[02:26:18] [Render thread/WARN]: Error loading class: net/fabricmc/fabric/api/blockview/v2/FabricBlockView (java.lang.ClassNotFoundException: net.fabricmc.fabric.api.blockview.v2.FabricBlockView)
[02:26:18] [Render thread/WARN]: Error loading class: net/fabricmc/fabric/api/rendering/data/v1/RenderAttachedBlockView (java.lang.ClassNotFoundException: net.fabricmc.fabric.api.rendering.data.v1.RenderAttachedBlockView)
[02:26:18] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.model.light.smooth.SmoothLightPipeline, which may cause instability.
[02:26:18] [Render thread/WARN]: Mod(s) [oculus, sodiumdynamiclights] are modifying Embeddium class me.jellysquid.mods.sodium.client.model.light.flat.FlatLightPipeline, which may cause instability.
[02:26:18] [Render thread/WARN]: Error loading class: net/caffeinemc/mods/sodium/client/model/light/flat/FlatLightPipeline (java.lang.ClassNotFoundException: net.caffeinemc.mods.sodium.client.model.light.flat.FlatLightPipeline)
